"id","name","series"
"512","Saber Alter #7","Fate/stay night"
"511","Saber Alter #6","Fate/stay night"
"510","Saber Alter #5","Fate/stay night"
"509","Saber Alter #4","Fate/stay night"
"508","Saber Alter #3","Fate/stay night"
"507","Saber Alter #2","Fate/stay night"
"506","Saber Alter #1","Fate/stay night"
"505","Rin Tohsaka #4","Fate/stay night"
"504","Rin Tohsaka #3","Fate/stay night"
"503","Rin Tohsaka #2","Fate/stay night"
"502","Rin Tohsaka #1","Fate/stay night"
"501","Medusa #2","Fate/stay night"
"500","Medusa #1","Fate/stay night"
"499","Medea #1","Fate/stay night"
"498","Kiritsugu Emiya #1","Fate/stay night"
"497","Kirei Kotomine #1","Fate/stay night"
"496","Illya #4","Fate/stay night"
"495","Illya #3","Fate/stay night"
"494","Illya #2","Fate/stay night"
"493","Illya #1","Fate/stay night"
"492","Heracles #1","Fate/stay night"
"491","Gilgamesh #1","Fate/stay night"
"490","Archer #1","Fate/stay night"
"489","Cu Chulainn #1","Fate/stay night"
"488","Artoria Pendragon #8","Fate/stay night"
"487","Artoria Pendragon #7","Fate/stay night"
"486","Artoria Pendragon #6","Fate/stay night"
"485","Artoria Pendragon #5","Fate/stay night"
"484","Artoria Pendragon #4","Fate/stay night"
"483","Artoria Pendragon #3","Fate/stay night"
"482","Artoria Pendragon #2","Fate/stay night"
"481","Artoria Pendragon #1","Fate/stay night"
"480","Erza Scarlet #1","Fairy Tail"
"479","Zenitsu Agatsuma #3","Demon Slayer: Kimetsu no Yaiba"
"478","Zenitsu Agatsuma #2","Demon Slayer: Kimetsu no Yaiba"
"477","Zenitsu Agatsuma #1","Demon Slayer: Kimetsu no Yaiba"
"476","Tengen Uzui #4","Demon Slayer: Kimetsu no Yaiba"
"475","Tengen Uzui #3","Demon Slayer: Kimetsu no Yaiba"
"474","Tengen Uzui #2","Demon Slayer: Kimetsu no Yaiba"
"473","Tengen Uzui #1","Demon Slayer: Kimetsu no Yaiba"
"472","Tanjirou Kamado #5","Demon Slayer: Kimetsu no Yaiba"
"471","Tanjirou Kamado #4","Demon Slayer: Kimetsu no Yaiba"
"470","Tanjirou Kamado #3","Demon Slayer: Kimetsu no Yaiba"
"469","Tanjirou Kamado #2","Demon Slayer: Kimetsu no Yaiba"
"468","Tanjirou Kamado #1","Demon Slayer: Kimetsu no Yaiba"
"467","Suma #2","Demon Slayer: Kimetsu no Yaiba"
"466","Suma #1","Demon Slayer: Kimetsu no Yaiba"
"465","Shinobu Kochou #4","Demon Slayer: Kimetsu no Yaiba"
"464","Shinobu Kochou #3","Demon Slayer: Kimetsu no Yaiba"
"463","Shinobu Kochou #2","Demon Slayer: Kimetsu no Yaiba"
"462","Shinobu Kochou #1","Demon Slayer: Kimetsu no Yaiba"
"461","Sanemi Shinazugawa #3","Demon Slayer: Kimetsu no Yaiba"
"460","Sanemi Shinazugawa #2","Demon Slayer: Kimetsu no Yaiba"
"459","Sanemi Shinazugawa #1","Demon Slayer: Kimetsu no Yaiba"
"458","Sakonji Urokodaki #1","Demon Slayer: Kimetsu no Yaiba"
"457","Obanai Iguro #4","Demon Slayer: Kimetsu no Yaiba"
"456","Obanai Iguro #3","Demon Slayer: Kimetsu no Yaiba"
"455","Obanai Iguro #2","Demon Slayer: Kimetsu no Yaiba"
"454","Obanai Iguro #1","Demon Slayer: Kimetsu no Yaiba"
"453","Nezuko Kamado #9","Demon Slayer: Kimetsu no Yaiba"
"452","Nezuko Kamado #8","Demon Slayer: Kimetsu no Yaiba"
"451","Nezuko Kamado #7","Demon Slayer: Kimetsu no Yaiba"
"450","Nezuko Kamado #6","Demon Slayer: Kimetsu no Yaiba"
"449","Nezuko Kamado #5","Demon Slayer: Kimetsu no Yaiba"
"448","Nezuko Kamado #4","Demon Slayer: Kimetsu no Yaiba"
"447","Nezuko Kamado #3","Demon Slayer: Kimetsu no Yaiba"
"446","Nezuko Kamado #2","Demon Slayer: Kimetsu no Yaiba"
"445","Nezuko Kamado #1","Demon Slayer: Kimetsu no Yaiba"
"444","Muzan Kibutsuji #6","Demon Slayer: Kimetsu no Yaiba"
"443","Muzan Kibutsuji #5","Demon Slayer: Kimetsu no Yaiba"
"442","Muzan Kibutsuji #4","Demon Slayer: Kimetsu no Yaiba"
"441","Muzan Kibutsuji #3","Demon Slayer: Kimetsu no Yaiba"
"440","Muzan Kibutsuji #2","Demon Slayer: Kimetsu no Yaiba"
"439","Muzan Kibutsuji #1","Demon Slayer: Kimetsu no Yaiba"
"438","Muichirou Tokitou #5","Demon Slayer: Kimetsu no Yaiba"
"437","Muichirou Tokitou #4","Demon Slayer: Kimetsu no Yaiba"
"436","Muichirou Tokitou #3","Demon Slayer: Kimetsu no Yaiba"
"435","Muichirou Tokitou #2","Demon Slayer: Kimetsu no Yaiba"
"434","Muichirou Tokitou #1","Demon Slayer: Kimetsu no Yaiba"
"433","Mitsuri Kanroji #9","Demon Slayer: Kimetsu no Yaiba"
"432","Mitsuri Kanroji #8","Demon Slayer: Kimetsu no Yaiba"
"431","Mitsuri Kanroji #7","Demon Slayer: Kimetsu no Yaiba"
"430","Mitsuri Kanroji #6","Demon Slayer: Kimetsu no Yaiba"
"429","Mitsuri Kanroji #5","Demon Slayer: Kimetsu no Yaiba"
"428","Mitsuri Kanroji #4","Demon Slayer: Kimetsu no Yaiba"
"427","Mitsuri Kanroji #3","Demon Slayer: Kimetsu no Yaiba"
"426","Mitsuri Kanroji #2","Demon Slayer: Kimetsu no Yaiba"
"425","Mitsuri Kanroji #1","Demon Slayer: Kimetsu no Yaiba"
"424","Makio #2","Demon Slayer: Kimetsu no Yaiba"
"423","Makio #1","Demon Slayer: Kimetsu no Yaiba"
"422","Kyoujurou Rengoku #9","Demon Slayer: Kimetsu no Yaiba"
"421","Kyoujurou Rengoku #8","Demon Slayer: Kimetsu no Yaiba"
"420","Kyoujurou Rengoku #7","Demon Slayer: Kimetsu no Yaiba"
"419","Kyoujurou Rengoku #6","Demon Slayer: Kimetsu no Yaiba"
"418","Kyoujurou Rengoku #5","Demon Slayer: Kimetsu no Yaiba"
"417","Kyoujurou Rengoku #4","Demon Slayer: Kimetsu no Yaiba"
"416","Kyoujurou Rengoku #3","Demon Slayer: Kimetsu no Yaiba"
"415","Kyoujurou Rengoku #2","Demon Slayer: Kimetsu no Yaiba"
"414","Kyoujurou Rengoku #1","Demon Slayer: Kimetsu no Yaiba"
"413","Kokushibou #2","Demon Slayer: Kimetsu no Yaiba"
"412","Kokushibou #1","Demon Slayer: Kimetsu no Yaiba"
"411","Kanao Tsuyuri #8","Demon Slayer: Kimetsu no Yaiba"
"410","Kanao Tsuyuri #7","Demon Slayer: Kimetsu no Yaiba"
"409","Kanao Tsuyuri #6","Demon Slayer: Kimetsu no Yaiba"
"408","Kanao Tsuyuri #5","Demon Slayer: Kimetsu no Yaiba"
"407","Kanao Tsuyuri #4","Demon Slayer: Kimetsu no Yaiba"
"406","Kanao Tsuyuri #3","Demon Slayer: Kimetsu no Yaiba"
"405","Kanao Tsuyuri #2","Demon Slayer: Kimetsu no Yaiba"
"404","Kanao Tsuyuri #1","Demon Slayer: Kimetsu no Yaiba"
"403","Kagaya Ubuyashiki #3","Demon Slayer: Kimetsu no Yaiba"
"402","Kagaya Ubuyashiki #2","Demon Slayer: Kimetsu no Yaiba"
"401","Kagaya Ubuyashiki #1","Demon Slayer: Kimetsu no Yaiba"
"400","Inosuke Hashibira #6","Demon Slayer: Kimetsu no Yaiba"
"399","Inosuke Hashibira #5","Demon Slayer: Kimetsu no Yaiba"
"398","Inosuke Hashibira #4","Demon Slayer: Kimetsu no Yaiba"
"397","Inosuke Hashibira #3","Demon Slayer: Kimetsu no Yaiba"
"396","Inosuke Hashibira #2","Demon Slayer: Kimetsu no Yaiba"
"395","Inosuke Hashibira #1","Demon Slayer: Kimetsu no Yaiba"
"394","Hotaru Haganezuka #2","Demon Slayer: Kimetsu no Yaiba"
"393","Hotaru Haganezuka #1","Demon Slayer: Kimetsu no Yaiba"
"392","Hinatsuru #3","Demon Slayer: Kimetsu no Yaiba"
"391","Hinatsuru #2","Demon Slayer: Kimetsu no Yaiba"
"390","Hinatsuru #1","Demon Slayer: Kimetsu no Yaiba"
"389","Hantengu #4","Demon Slayer: Kimetsu no Yaiba"
"388","Hantengu #3","Demon Slayer: Kimetsu no Yaiba"
"387","Hantengu #2","Demon Slayer: Kimetsu no Yaiba"
"386","Hantengu #1","Demon Slayer: Kimetsu no Yaiba"
"385","Gyuutarou #5","Demon Slayer: Kimetsu no Yaiba"
"384","Gyuutarou #4","Demon Slayer: Kimetsu no Yaiba"
"383","Gyuutarou #3","Demon Slayer: Kimetsu no Yaiba"
"382","Gyuutarou #2","Demon Slayer: Kimetsu no Yaiba"
"381","Gyuutarou #1","Demon Slayer: Kimetsu no Yaiba"
"380","Gyoumei Himejima #4","Demon Slayer: Kimetsu no Yaiba"
"379","Gyoumei Himejima #3","Demon Slayer: Kimetsu no Yaiba"
"378","Gyoumei Himejima #2","Demon Slayer: Kimetsu no Yaiba"
"377","Gyoumei Himejima #1","Demon Slayer: Kimetsu no Yaiba"
"376","Gyokko #3","Demon Slayer: Kimetsu no Yaiba"
"375","Gyokko #2","Demon Slayer: Kimetsu no Yaiba"
"374","Gyokko #1","Demon Slayer: Kimetsu no Yaiba"
"373","Giyuu Tomioka #7","Demon Slayer: Kimetsu no Yaiba"
"372","Giyuu Tomioka #6","Demon Slayer: Kimetsu no Yaiba"
"371","Giyuu Tomioka #5","Demon Slayer: Kimetsu no Yaiba"
"370","Giyuu Tomioka #4","Demon Slayer: Kimetsu no Yaiba"
"369","Giyuu Tomioka #3","Demon Slayer: Kimetsu no Yaiba"
"368","Giyuu Tomioka #2","Demon Slayer: Kimetsu no Yaiba"
"367","Giyuu Tomioka #1","Demon Slayer: Kimetsu no Yaiba"
"366","Genya Shinazugawa #4","Demon Slayer: Kimetsu no Yaiba"
"365","Genya Shinazugawa #3","Demon Slayer: Kimetsu no Yaiba"
"364","Genya Shinazugawa #2","Demon Slayer: Kimetsu no Yaiba"
"363","Genya Shinazugawa #1","Demon Slayer: Kimetsu no Yaiba"
"362","Enmu #5","Demon Slayer: Kimetsu no Yaiba"
"361","Enmu #4","Demon Slayer: Kimetsu no Yaiba"
"360","Enmu #3","Demon Slayer: Kimetsu no Yaiba"
"359","Enmu #2","Demon Slayer: Kimetsu no Yaiba"
"358","Enmu #1","Demon Slayer: Kimetsu no Yaiba"
"357","Douma #5","Demon Slayer: Kimetsu no Yaiba"
"356","Douma #4","Demon Slayer: Kimetsu no Yaiba"
"355","Douma #3","Demon Slayer: Kimetsu no Yaiba"
"354","Douma #2","Demon Slayer: Kimetsu no Yaiba"
"353","Douma #1","Demon Slayer: Kimetsu no Yaiba"
"352","Daki #4","Demon Slayer: Kimetsu no Yaiba"
"351","Daki #3","Demon Slayer: Kimetsu no Yaiba"
"350","Daki #2","Demon Slayer: Kimetsu no Yaiba"
"349","Daki #1","Demon Slayer: Kimetsu no Yaiba"
"348","Akaza #4","Demon Slayer: Kimetsu no Yaiba"
"347","Akaza #3","Demon Slayer: Kimetsu no Yaiba"
"346","Akaza #2","Demon Slayer: Kimetsu no Yaiba"
"345","Akaza #1","Demon Slayer: Kimetsu no Yaiba"
"344","Kurumi Tokisaki #1","Date A Live"
"343","Zorome #1","Darling in the FranXX"
"342","Zero Two #4","Darling in the FranXX"
"341","Zero Two #3","Darling in the FranXX"
"340","Zero Two #2","Darling in the FranXX"
"339","Zero Two #1","Darling in the FranXX"
"338","Nana #1","Darling in the FranXX"
"337","Mitsuru #1","Darling in the FranXX"
"336","Miku #2","Darling in the FranXX"
"335","Miku #1","Darling in the FranXX"
"334","Kyouryuu no Hime #3","Darling in the FranXX"
"333","Kyouryuu no Hime #2","Darling in the FranXX"
"332","Kyouryuu no Hime #1","Darling in the FranXX"
"331","Kokoro #4","Darling in the FranXX"
"330","Kokoro #3","Darling in the FranXX"
"329","Kokoro #2","Darling in the FranXX"
"328","Kokoro #1","Darling in the FranXX"
"327","Ikuno #2","Darling in the FranXX"
"326","Ikuno #1","Darling in the FranXX"
"325","Ichigo #2","Darling in the FranXX"
"324","Ichigo #1","Darling in the FranXX"
"323","Hiro #1","Darling in the FranXX"
"322","Gorou #1","Darling in the FranXX"
"321","Futoshi #1","Darling in the FranXX"
"320","Dr. Franxx #1","Darling in the FranXX"
"319","9a #1","Darling in the FranXX"
"318","Seiko Ayase #2","Dandadan"
"317","Seiko Ayase #1","Dandadan"
"316","Momo Ayase #3","Dandadan"
"315","Momo Ayase #2","Dandadan"
"314","Momo Ayase #1","Dandadan"
"313","Ken Takakura #3","Dandadan"
"312","Ken Takakura #2","Dandadan"
"311","Ken Takakura #1","Dandadan"
"310","Jin Enjoji #1","Dandadan"
"309","Aira Shiratori #2","Dandadan"
"308","Aira Shiratori #1","Dandadan"
"307","Sasha Yakovleva #2","Cyberpunk: Edgerunners"
"306","Sasha Yakovleva #1","Cyberpunk: Edgerunners"
"305","Rebecca #2","Cyberpunk: Edgerunners"
"304","Rebecca #1","Cyberpunk: Edgerunners"
"303","Maine #3","Cyberpunk: Edgerunners"
"302","Maine #2","Cyberpunk: Edgerunners"
"301","Maine #1","Cyberpunk: Edgerunners"
"300","Lucy #5","Cyberpunk: Edgerunners"
"299","Lucy #4","Cyberpunk: Edgerunners"
"298","Lucy #3","Cyberpunk: Edgerunners"
"297","Lucy #2","Cyberpunk: Edgerunners"
"296","Lucy #1","Cyberpunk: Edgerunners"
"295","Falco #1","Cyberpunk: Edgerunners"
"294","David Martinez #2","Cyberpunk: Edgerunners"
"293","David Martinez #1","Cyberpunk: Edgerunners"
"292","C.C. #1","Code Geass: Lelouch of the Rebellion"
"291","Santa Claus #1","Chainsaw Man"
"290","Reze #4","Chainsaw Man"
"289","Reze #3","Chainsaw Man"
"288","Reze #2","Chainsaw Man"
"287","Reze #1","Chainsaw Man"
"286","Quanxi #2","Chainsaw Man"
"285","Quanxi #1","Chainsaw Man"
"284","Power #7","Chainsaw Man"
"283","Power #6","Chainsaw Man"
"282","Power #5","Chainsaw Man"
"281","Power #4","Chainsaw Man"
"280","Power #3","Chainsaw Man"
"279","Power #2","Chainsaw Man"
"278","Power #1","Chainsaw Man"
"277","Pochita #3","Chainsaw Man"
"276","Pochita #2","Chainsaw Man"
"275","Pochita #1","Chainsaw Man"
"274","Nayuta #3","Chainsaw Man"
"273","Nayuta #2","Chainsaw Man"
"272","Nayuta #1","Chainsaw Man"
"271","Makima #6","Chainsaw Man"
"270","Makima #5","Chainsaw Man"
"269","Makima #4","Chainsaw Man"
"268","Makima #3","Chainsaw Man"
"267","Makima #2","Chainsaw Man"
"266","Makima #1","Chainsaw Man"
"265","Kobeni Higashiyama #3","Chainsaw Man"
"264","Kobeni Higashiyama #2","Chainsaw Man"
"263","Kobeni Higashiyama #1","Chainsaw Man"
"262","Kishibe #1","Chainsaw Man"
"261","Himeno #4","Chainsaw Man"
"260","Himeno #3","Chainsaw Man"
"259","Himeno #2","Chainsaw Man"
"258","Himeno #1","Chainsaw Man"
"257","Fami #3","Chainsaw Man"
"256","Fami #2","Chainsaw Man"
"255","Fami #1","Chainsaw Man"
"254","Denji #5","Chainsaw Man"
"253","Denji #4","Chainsaw Man"
"252","Denji #3","Chainsaw Man"
"251","Denji #2","Chainsaw Man"
"250","Denji #1","Chainsaw Man"
"249","Asa Mitaka #3","Chainsaw Man"
"248","Asa Mitaka #2","Chainsaw Man"
"247","Asa Mitaka #1","Chainsaw Man"
"246","Aki Hayakawa #5","Chainsaw Man"
"245","Aki Hayakawa #4","Chainsaw Man"
"244","Aki Hayakawa #3","Chainsaw Man"
"243","Aki Hayakawa #2","Chainsaw Man"
"242","Aki Hayakawa #1","Chainsaw Man"
"241","Nazuna Nanakusa #5","Call of the Night"
"240","Nazuna Nanakusa #4","Call of the Night"
"239","Nazuna Nanakusa #3","Call of the Night"
"238","Nazuna Nanakusa #2","Call of the Night"
"237","Nazuna Nanakusa #1","Call of the Night"
"236","Kou Yamori #2","Call of the Night"
"235","Kou Yamori #1","Call of the Night"
"234","Osamu Dazai #1","Bungo Stray Dogs"
"233","Seika Ijichi #1","Bocchi the Rock!"
"232","Ryou Yamada #3","Bocchi the Rock!"
"231","Ryou Yamada #2","Bocchi the Rock!"
"230","Ryou Yamada #1","Bocchi the Rock!"
"229","PA-san #3","Bocchi the Rock!"
"228","PA-san #2","Bocchi the Rock!"
"227","PA-san #1","Bocchi the Rock!"
"226","Nijika Ijichi #3","Bocchi the Rock!"
"225","Nijika Ijichi #2","Bocchi the Rock!"
"224","Nijika Ijichi #1","Bocchi the Rock!"
"223","Kikuri Hiroi #5","Bocchi the Rock!"
"222","Kikuri Hiroi #4","Bocchi the Rock!"
"221","Kikuri Hiroi #3","Bocchi the Rock!"
"220","Kikuri Hiroi #2","Bocchi the Rock!"
"219","Kikuri Hiroi #1","Bocchi the Rock!"
"218","Ikuyo Kita #3","Bocchi the Rock!"
"217","Ikuyo Kita #2","Bocchi the Rock!"
"216","Ikuyo Kita #1","Bocchi the Rock!"
"215","Hitori Gotou #5","Bocchi the Rock!"
"214","Hitori Gotou #4","Bocchi the Rock!"
"213","Hitori Gotou #3","Bocchi the Rock!"
"212","Hitori Gotou #2","Bocchi the Rock!"
"211","Hitori Gotou #1","Bocchi the Rock!"
"210","Zangetsu #1","Bleach"
"209","Yoruichi Shihouin #3","Bleach"
"208","Yoruichi Shihouin #2","Bleach"
"207","Yoruichi Shihouin #1","Bleach"
"206","Yhwach #1","Bleach"
"205","Yasutora Sado #1","Bleach"
"204","Yachiru Kusajishi #3","Bleach"
"203","Yachiru Kusajishi #2","Bleach"
"202","Yachiru Kusajishi #1","Bleach"
"201","White #2","Bleach"
"200","White #1","Bleach"
"199","Uryuu Ishida #1","Bleach"
"198","Ururu Tsumugiya #1","Bleach"
"197","Ulquiorra Cifer #2","Bleach"
"196","Ulquiorra Cifer #1","Bleach"
"195","Toshiro Hitsugaya #2","Bleach"
"194","Toshiro Hitsugaya #1","Bleach"
"193","Tier Harribel #3","Bleach"
"192","Tier Harribel #2","Bleach"
"191","Tier Harribel #1","Bleach"
"190","Tetsuzaemon Iba #1","Bleach"
"189","Tenjiro Kirinji #1","Bleach"
"188","Szayel Aporro Grantz #1","Bleach"
"187","Sosuke Aizen #4","Bleach"
"186","Sosuke Aizen #3","Bleach"
"185","Sosuke Aizen #2","Bleach"
"184","Sosuke Aizen #1","Bleach"
"183","Soi Fon #1","Bleach"
"182","Shunsui Kyoraku #1","Bleach"
"181","Shukuro Tsukishima #1","Bleach"
"180","Shuhei Hisagi #1","Bleach"
"179","Shinji Hirako #1","Bleach"
"178","Senjumaru Shutara #1","Bleach"
"177","Sajin Komamura #1","Bleach"
"176","Ryuken Ishida #1","Bleach"
"175","Rukia Kuchiki #2","Bleach"
"174","Rukia Kuchiki #1","Bleach"
"173","Riruka Dokugamine #3","Bleach"
"172","Riruka Dokugamine #2","Bleach"
"171","Riruka Dokugamine #1","Bleach"
"170","Retsu Unohana #2","Bleach"
"169","Retsu Unohana #1","Bleach"
"168","Renji Abarai #1","Bleach"
"167","Rangiku Matsumoto #4","Bleach"
"166","Rangiku Matsumoto #3","Bleach"
"165","Rangiku Matsumoto #2","Bleach"
"164","Rangiku Matsumoto #1","Bleach"
"163","Orihime Inoue #4","Bleach"
"162","Orihime Inoue #3","Bleach"
"161","Orihime Inoue #2","Bleach"
"160","Orihime Inoue #1","Bleach"
"159","Oh-Etsu Nimaiya #1","Bleach"
"158","Nnoitra Gilga #1","Bleach"
"157","Nemu Kurotsuchi #1","Bleach"
"156","Nelliel #3","Bleach"
"155","Nelliel #2","Bleach"
"154","Nelliel #1","Bleach"
"153","Nanao Ise #1","Bleach"
"152","Momo Hinamori #1","Bleach"
"151","Meninas McAllon #1","Bleach"
"150","Mayuri Kurotsuchi #1","Bleach"
"149","Mashiro Kuna #1","Bleach"
"148","Masaki Kurosaki #2","Bleach"
"147","Masaki Kurosaki #1","Bleach"
"146","Lisa Yadoumaru #1","Bleach"
"145","Lilynette Gingerback #1","Bleach"
"144","Kukaku Shiba #3","Bleach"
"143","Kukaku Shiba #2","Bleach"
"142","Kukaku Shiba #1","Bleach"
"141","Kugo Ginjo #2","Bleach"
"140","Kugo Ginjo #1","Bleach"
"139","Kon #2","Bleach"
"138","Kon #1","Bleach"
"137","Kisuke Urahara #3","Bleach"
"136","Kisuke Urahara #2","Bleach"
"135","Kisuke Urahara #1","Bleach"
"134","Kenpachi Zaraki #2","Bleach"
"133","Kenpachi Zaraki #1","Bleach"
"132","Kaname Tosen #1","Bleach"
"131","Kaien Shiba #1","Bleach"
"130","Jushiro Ukitake #3","Bleach"
"129","Jushiro Ukitake #2","Bleach"
"128","Jushiro Ukitake #1","Bleach"
"127","Jugram Haschwalth #1","Bleach"
"126","Izuru Kira #1","Bleach"
"125","Isshin Kurosaki #1","Bleach"
"124","Isane Kotetsu #1","Bleach"
"123","Ikkaku Madarame #1","Bleach"
"122","Ichigo Kurosaki #3","Bleach"
"121","Ichigo Kurosaki #2","Bleach"
"120","Ichigo Kurosaki #1","Bleach"
"119","Ichibe Hyosube #1","Bleach"
"118","Hiyori Sarugaki #1","Bleach"
"117","Grimmjow #2","Bleach"
"116","Grimmjow #1","Bleach"
"115","Giselle Gewelle #1","Bleach"
"114","Gin Ichimaru #1","Bleach"
"113","Genryusai Shigekuni Yamamoto #1","Bleach"
"112","Coyote Starrk #1","Bleach"
"111","Chojiro Sasakibe #1","Bleach"
"110","Candice Catnipp #1","Bleach"
"109","Byakuya Kuchiki #5","Bleach"
"108","Byakuya Kuchiki #4","Bleach"
"107","Byakuya Kuchiki #3","Bleach"
"106","Byakuya Kuchiki #2","Bleach"
"105","Byakuya Kuchiki #1","Bleach"
"104","Baraggan #1","Bleach"
"103","Bambietta #1","Bleach"
"102","Mitsuki Nase #1","Beyond the Boundary"
"101","Mirai Kuriyama #1","Beyond the Boundary"
"100","Akihito Kanbara #1","Beyond the Boundary"
"99","Tsukihi Araragi #5","Bakemonogatari"
"98","Tsukihi Araragi #4","Bakemonogatari"
"97","Tsukihi Araragi #3","Bakemonogatari"
"96","Tsukihi Araragi #2","Bakemonogatari"
"95","Tsukihi Araragi #1","Bakemonogatari"
"94","Tsubasa Hanekawa #8","Bakemonogatari"
"93","Tsubasa Hanekawa #7","Bakemonogatari"
"92","Tsubasa Hanekawa #6","Bakemonogatari"
"91","Tsubasa Hanekawa #5","Bakemonogatari"
"90","Tsubasa Hanekawa #4","Bakemonogatari"
"89","Tsubasa Hanekawa #3","Bakemonogatari"
"88","Tsubasa Hanekawa #2","Bakemonogatari"
"87","Tsubasa Hanekawa #1","Bakemonogatari"
"86","Suruga Kanbaru #3","Bakemonogatari"
"85","Suruga Kanbaru #2","Bakemonogatari"
"84","Suruga Kanbaru #1","Bakemonogatari"
"83","Shinobu Oshino #6","Bakemonogatari"
"82","Shinobu Oshino #5","Bakemonogatari"
"81","Shinobu Oshino #4","Bakemonogatari"
"80","Shinobu Oshino #3","Bakemonogatari"
"79","Shinobu Oshino #2","Bakemonogatari"
"78","Shinobu Oshino #1","Bakemonogatari"
"77","Nadeko Sengoku #5","Bakemonogatari"
"76","Nadeko Sengoku #4","Bakemonogatari"
"75","Nadeko Sengoku #3","Bakemonogatari"
"74","Nadeko Sengoku #2","Bakemonogatari"
"73","Nadeko Sengoku #1","Bakemonogatari"
"72","Meme Oshino #2","Bakemonogatari"
"71","Meme Oshino #1","Bakemonogatari"
"70","Koyomi Araragi #3","Bakemonogatari"
"69","Koyomi Araragi #2","Bakemonogatari"
"68","Koyomi Araragi #1","Bakemonogatari"
"67","Karen Araragi #4","Bakemonogatari"
"66","Karen Araragi #3","Bakemonogatari"
"65","Karen Araragi #2","Bakemonogatari"
"64","Karen Araragi #1","Bakemonogatari"
"63","Hitagi Senjougahara #8","Bakemonogatari"
"62","Hitagi Senjougahara #7","Bakemonogatari"
"61","Hitagi Senjougahara #6","Bakemonogatari"
"60","Hitagi Senjougahara #5","Bakemonogatari"
"59","Hitagi Senjougahara #4","Bakemonogatari"
"58","Hitagi Senjougahara #3","Bakemonogatari"
"57","Hitagi Senjougahara #2","Bakemonogatari"
"56","Hitagi Senjougahara #1","Bakemonogatari"
"55","Zeke #1","Attack on Titan"
"54","Ymir #1","Attack on Titan"
"53","Yelena #1","Attack on Titan"
"52","Sasha Braus #1","Attack on Titan"
"51","Reiner Braun #1","Attack on Titan"
"50","Pieck Finger #1","Attack on Titan"
"49","Petra Ral #1","Attack on Titan"
"48","Onyankopon #1","Attack on Titan"
"47","Mikasa Ackerman #1","Attack on Titan"
"46","Marco Bott #1","Attack on Titan"
"45","Levi #1","Attack on Titan"
"44","Kenny Ackerman #1","Attack on Titan"
"43","Jean Kirstein #1","Attack on Titan"
"42","Historia Reiss #1","Attack on Titan"
"41","Hange Zoe #1","Attack on Titan"
"40","Gabi Braun #1","Attack on Titan"
"39","Floch Forster #1","Attack on Titan"
"38","Erwin Smith #1","Attack on Titan"
"37","Eren Yeager #2","Attack on Titan"
"36","Eren Yeager #1","Attack on Titan"
"35","Dot Pixis #1","Attack on Titan"
"34","Connie Springer #1","Attack on Titan"
"33","Bertolt Hoover #1","Attack on Titan"
"32","Armin Arlert #1","Attack on Titan"
"31","Annie Leonhart #1","Attack on Titan"
"30","Tatsumi #1","Akame ga Kill!"
